FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728477900000,525,3,1,up,up,0.18,0.43,mv,mv,1.2588,2.4406
1728478200000,530,3,1,up,up,0.09,0.45,mv,mv,0.5586,2.5538
1728478500000,535,3,1,up,up,0.16,0.28,mv,mv,1.0469,1.5559
1728478800000,540,3,1,up,up,0.2,0.4,mv,mv,1.2454,1.9965
1728479100000,545,3,1,dn,up,-0.08,0.152,mv,mv,0.4635,0.7086
1728479400000,550,3,1,up,dn,0.28,-0.05,mv,nm,2.3939,0.2275
1728479700000,555,3,1,dn,dn,-0.048,-0.51,nm,mv,0.4263,2.2
1728480000000,560,3,1,dn,dn,-0.282,-0.2258,mv,mv,2.18,0.9732
1728480300000,565,3,1,dn,dn,-0.18,-0.01,mv,nm,0.9328,0.0452
1728480600000,570,3,1,up,up,0.2362,0.475,mv,mv,1.1884,1.8228
1728480900000,575,3,1,dn,up,-0.0662,0.3937,nm,mv,0.3218,1.4721
1728481200000,580,3,1,up,up,0.305,0.372,mv,mv,1.4877,1.422
1728481500000,585,3,1,up,up,0.1549,0.1258,mv,nm,0.734,0.4471
1728481800000,590,3,1,dn,up,-0.0879,0.0902,mv,nm,0.4037,0.3135
1728482100000,595,3,1,up,up,0.0588,0.298,nm,mv,0.3258,1.0083
1728482400000,600,3,1,up,up,0.1193,0.2091,mv,mv,0.8161,0.7147
1728482700000,605,3,1,up,up,0.1199,0.2499,mv,mv,0.8945,0.8547
1728483000000,610,3,1,dn,up,-0.0301,0.28,nm,mv,0.2575,0.9994
1728483300000,615,3,1,up,up,0.1601,0.3401,mv,mv,1.8285,1.2944
1728483600000,620,3,1,up,up,0.15,0.3661,mv,mv,1.6939,1.4648
1728483900000,625,3,1,up,up,0.03,0.0997,nm,nm,0.4609,0.3974
1728484200000,630,3,1,up,up,0.1861,0.2504,mv,mv,2.7109,1.0141
1728484500000,635,3,1,dn,up,-0.1164,0.1339,mv,nm,1.5089,0.5519
1728484800000,640,3,1,up,up,0.1807,0.6863,mv,mv,1.6261,2.8362
1728485100000,645,3,1,up,up,0.0696,0.7895,nm,mv,0.6365,3.3391
1728485400000,650,3,1,up,up,0.436,0.81,mv,mv,4.1133,3.4247
1728485700000,655,3,1,up,up,0.2839,0.534,mv,mv,1.6685,2.0604
1728486000000,660,3,1,up,up,0.0901,0.3701,nm,mv,0.5259,1.6067
1728486300000,665,3,1,up,up,0.16,0.595,mv,mv,0.9203,2.6122
1728486600000,670,3,1,up,up,0.12,0.28,mv,mv,0.9601,1.2944
1728486900000,675,3,1,up,up,0.315,0.52,mv,mv,2.4455,2.4233
1728487200000,680,3,1,dn,up,-0.155,0.315,mv,mv,1.2724,1.4226
1728487500000,685,3,1,up,up,0.36,0.8,mv,mv,2.3439,3.5988
1728487800000,690,3,1,up,up,0.11,0.71,mv,mv,0.6556,3.2665
1728488100000,695,3,1,up,up,0.33,0.87,mv,mv,1.9784,4.2166
1728488400000,700,3,1,up,up,0.27,0.38,mv,mv,1.5021,1.6938
1728488700000,705,3,1,up,dn,0.27,-0.37,mv,mv,1.4992,1.6297
1728489000000,710,3,1,dn,dn,-0.16,-0.395,mv,mv,0.9078,1.6428
1728489300000,715,3,1,dn,dn,-0.48,-0.54,mv,mv,2.6978,2.2809
1728489600000,720,3,1,up,dn,0.245,-0.49,mv,mv,0.8457,1.5942
1728489900000,725,3,1,dn,dn,-0.305,-0.375,mv,mv,1.0232,1.0316
1728490200000,730,3,1,dn,dn,-0.43,-0.093,mv,nm,1.4195,0.2219
1728490500000,735,3,1,up,up,0.36,0.27,mv,mv,1.196,0.5828
1728490800000,740,3,1,dn,dn,-0.023,0,nm,nm,0.0713,0
1728491100000,745,3,1,dn,up,-0.067,0.073,nm,nm,0.2065,0.1495
1728491400000,750,3,1,up,up,0.09,0.09,nm,nm,0.3235,0.191
1728491700000,755,3,1,up,dn,0.05,-0.54,nm,mv,0.1943,1.1941
1728492000000,760,3,1,dn,dn,-0.05,-0.43,nm,mv,0.2132,0.9665
1728492300000,765,3,1,dn,dn,-0.54,-0.58,mv,mv,3.7246,1.3115
1728492600000,770,3,1,up,up,0.16,0.09,mv,nm,0.767,0.198
1728492900000,775,3,1,dn,up,-0.2,0.26,mv,mv,0.8749,0.5574
1728493200000,780,3,1,up,up,0.13,0.69,mv,mv,0.5541,1.4614
1728493500000,785,3,1,up,up,0.33,0.72,mv,mv,1.3755,1.5446
1728493800000,790,3,1,up,up,0.23,0.3201,mv,mv,0.8126,0.7487
1728494100000,795,3,1,up,up,0.16,0.05,mv,nm,0.5364,0.1175
1728494400000,800,3,1,dn,dn,-0.0699,-0.1501,nm,nm,0.4273,0.3675
1728494700000,805,3,1,dn,dn,-0.0401,-0.1601,nm,nm,0.2235,0.3953
1728495000000,810,3,1,dn,dn,-0.0401,-0.17,nm,nm,0.2841,0.4259
1728495300000,815,3,1,dn,dn,-0.0799,-0.6804,nm,mv,0.5205,1.739
1728495600000,820,3,1,dn,dn,-0.05,-0.584,nm,mv,0.4112,1.5644
1728495900000,825,3,1,dn,dn,-0.5505,-0.195,mv,nm,6.7266,0.5455
1728496200000,830,3,1,up,up,0.0165,0.3105,nm,mv,0.0892,0.8139
1728496500000,835,3,1,up,up,0.339,0.214,mv,nm,1.7579,0.5308
1728496800000,840,3,1,dn,dn,-0.045,-0.325,nm,mv,0.1729,0.8181
1728497100000,845,3,1,dn,dn,-0.08,-0.29,nm,mv,0.3074,0.7135
1728497400000,850,3,1,dn,up,-0.2,0.45,mv,mv,0.7685,1.0974
1728497700000,855,3,1,dn,up,-0.01,0.31,nm,mv,0.0377,0.7494
1728498000000,860,3,1,up,up,0.66,0.4399,mv,mv,3.9964,1.0957
1728498300000,865,3,1,dn,dn,-0.34,-0.1001,mv,nm,1.1488,0.2466
1728498600000,870,3,1,up,up,0.1199,0.36,nm,mv,0.3793,0.9323
1728498900000,875,3,1,up,up,0.12,0.0101,nm,nm,0.3769,0.0255
1728499200000,880,3,1,up,dn,0.1201,-0.0799,nm,nm,0.3799,0.2021
1728499500000,885,3,1,dn,dn,-0.23,-0.26,mv,mv,0.7815,0.6989
1728499800000,890,3,1,up,dn,0.03,-0.13,nm,nm,0.0938,0.3914
1728500100000,895,3,1,dn,dn,-0.06,-0.15,nm,nm,0.3229,0.4651
1728500400000,900,3,1,dn,up,-0.1,0.34,nm,mv,0.7788,1.0433
1728500700000,905,3,1,up,up,0.01,0.63,nm,mv,0.08,1.9349
1728501000000,910,3,1,up,up,0.43,0.6433,mv,mv,3.8953,1.9769
1728501300000,915,3,1,up,up,0.19,0.81,mv,mv,0.9283,2.4134
1728501600000,920,3,1,up,up,0.0233,0.47,nm,mv,0.1296,1.4396
1728501900000,925,3,1,up,up,0.5967,0.1667,mv,nm,3.3126,0.5304
1728502200000,930,3,1,dn,dn,-0.15,-0.27,nm,mv,0.6063,0.7911
1728502500000,935,3,1,dn,up,-0.28,0.4299,mv,mv,1.0864,1.24
1728502800000,940,3,1,up,up,0.16,0.22,mv,nm,0.5195,0.6347
1728503100000,945,3,0,up,dn,0.5499,-0.36,mv,mv,1.9635,1.0515
1728503400000,950,3,0,dn,dn,-0.4899,-0.9599,mv,mv,1.4878,2.9438
1728503700000,955,3,0,dn,dn,-0.42,-0.56,mv,mv,1.0288,1.7417
1728504000000,960,3,0,dn,dn,-0.05,-0.39,nm,mv,0.1388,1.1271
1728504300000,965,3,0,dn,dn,-0.09,-0.32,nm,mv,0.2499,0.7511
1728504600000,970,3,0,dn,dn,-0.25,-0.17,mv,nm,0.7139,0.3775
1728504900000,975,3,0,up,up,0.02,0.02,nm,nm,0.0586,0.0438
1728505200000,980,3,0,up,up,0.06,0.19,nm,nm,0.3156,0.4099
1728505500000,985,3,0,dn,up,-0.06,0.16,nm,nm,0.3622,0.3441
1728505800000,990,3,0,up,up,0.19,0.27,mv,mv,1.9344,0.5865
1728506100000,995,3,0,up,up,0.03,0.19,nm,nm,0.2201,0.4128
1728506400000,1000,3,0,up,up,0.05,0.24,nm,mv,0.3743,0.5233
1728506700000,1005,3,0,up,up,0.11,0.25,nm,mv,1.4814,0.5476
1728507000000,1010,3,0,up,up,0.08,0.16,nm,nm,1.0515,0.3667
1728507300000,1015,3,0,up,up,0.06,0.03,nm,nm,0.7863,0.0724
1728507600000,1020,3,0,up,dn,0.02,-0.04,nm,nm,0.381,0.1077
1728507900000,1025,3,0,dn,dn,-0.05,-0.1,nm,nm,1.654,0.2817
1728508500000,1035,3,0,dn,dn,-0.01,-0.05,nm,nm,0.1977,0.1421
1728508800000,1040,3,0,dn,dn,-0.04,-0.14,nm,nm,0.7354,0.4025
1728509100000,1045,3,0,dn,dn,0,-0.06,nm,nm,0,0.1823
1728509400000,1050,3,0,dn,dn,-0.1,-0.02,nm,nm,2.7161,0.0621
1728509700000,1055,3,0,up,up,0.04,0.04,nm,nm,1.0215,0.1269
1728510000000,1060,3,0,up,up,0.04,0.01,nm,nm,0.9123,0.0436
1728510300000,1065,3,0,dn,dn,-0.04,-0.12,nm,nm,0.8256,0.6383
1728510600000,1070,3,0,up,dn,0.01,-0.18,nm,nm,0.2018,1.1201
1728510900000,1075,3,0,dn,dn,-0.09,-0.1,nm,nm,1.8318,0.7356
1728511200000,1080,3,0,dn,up,-0.1,0.14,nm,nm,1.7437,1.0624
1728511500000,1085,3,0,up,up,0.09,0.328,nm,mv,1.5693,2.3027
1728511800000,1090,3,0,up,up,0.15,0.26,mv,mv,2.1899,1.8354
1728512100000,1095,3,0,up,up,0.088,0.14,nm,nm,0.9608,0.995
1728512400000,1100,3,0,up,up,0.022,0.0612,nm,nm,0.2343,0.4171
1728512700000,1105,3,0,up,up,0.03,0.07,nm,nm,0.3202,0.4614
1728513000000,1110,3,0,up,dn,0.0092,-0.02,nm,nm,0.1177,0.1371
1728513300000,1115,3,0,up,up,0.0308,0.0408,nm,nm,0.6251,0.2997
1728513600000,1120,3,0,dn,dn,-0.06,-0.05,nm,nm,1.22,0.3773
1728513900000,1125,3,0,up,up,0.07,0.13,nm,nm,1.6086,0.9797
1728514200000,1130,3,0,dn,up,-0.06,0.03,nm,nm,1.5337,0.2269
1728514500000,1135,3,0,up,up,0.12,0.1509,mv,nm,2.4872,1.1585
1728514800000,1140,3,0,dn,up,-0.03,0.107,nm,nm,0.46,0.814
1728515100000,1145,3,0,up,dn,0.0609,-0.07,nm,nm,0.8993,0.5606
1728515400000,1150,3,0,up,dn,0.0761,-0.1529,nm,nm,1.0869,1.2238
1728515700000,1155,3,0,dn,dn,-0.207,-0.247,mv,mv,3.2772,1.9866
1728516000000,1160,3,0,dn,up,-0.022,0.18,nm,mv,0.2023,1.4094
1728516300000,1165,3,0,dn,up,-0.018,0.1505,nm,nm,0.1689,1.1079
1728516600000,1170,3,0,up,up,0.22,0.09,mv,nm,2.3912,0.6125
1728517200000,1180,3,0,dn,dn,-0.0515,-0.08,nm,nm,0.3998,0.5689
1728517500000,1185,3,0,dn,up,-0.0785,0.0615,nm,nm,0.6065,0.4492
1728517800000,1190,3,0,up,up,0.05,0.03,nm,nm,0.3937,0.2207
1728518100000,1195,3,0,up,dn,0.09,0,mv,nm,0.9087,0
1728518400000,1200,3,0,dn,dn,-0.11,-0.09,mv,nm,1.0941,0.7997
1728518700000,1205,3,0,up,dn,0.02,-0.01,nm,nm,0.176,0.0913
1728519000000,1210,3,0,dn,up,0,0.1,nm,nm,0,0.9146
1728519300000,1215,3,0,dn,up,-0.03,0.19,nm,mv,0.4306,1.7016
1728519600000,1220,3,0,up,up,0.13,0.21,mv,mv,2.0583,1.8832
1728519900000,1225,3,0,up,dn,0.09,-0.15,mv,mv,1.1502,1.3264
1728520200000,1230,3,0,dn,dn,-0.01,0,nm,nm,0.1278,0
1728520500000,1235,3,0,dn,dn,-0.23,-0.01,mv,nm,4.0105,0.0811
1728520800000,1240,3,0,up,up,0.24,0.44,mv,mv,2.0984,3.3726
1728521400000,1250,3,0,dn,up,-0.02,0.03,nm,nm,0.1356,0.2363
1728522000000,1260,3,0,up,up,0.22,0.03,mv,nm,1.4985,0.2396
1728522300000,1265,3,0,dn,dn,-0.17,-0.13,mv,mv,1.0629,0.8268
1728522900000,1275,3,0,dn,dn,-0.02,-0.12,nm,mv,0.1129,0.7988
1728523200000,1280,3,0,up,dn,0.06,-0.1,mv,mv,0.3385,0.7567
1728523500000,1285,3,0,dn,dn,-0.16,-0.04,mv,nm,1.1162,0.2937
1728523800000,1290,3,0,dn,dn,0,-0.01,nm,nm,0,0.072
1728524100000,1295,3,0,up,up,0.12,0.13,mv,mv,0.9025,0.9195
1728524400000,1300,3,0,dn,dn,-0.13,-0.12,mv,mv,1.2204,0.8567
1728524700000,1305,3,0,up,dn,0.14,-0.09,mv,mv,1.4229,0.643
1728525300000,1315,3,0,dn,dn,-0.13,-0.23,mv,mv,1.1262,1.6173
1728526200000,1330,3,0,dn,up,-0.1,0.02,mv,nm,0.8205,0.1369
1728526500000,1335,3,0,dn,up,0,0.23,nm,mv,0,1.5749
1728526800000,1340,3,0,up,up,0.12,0.25,mv,mv,1.0653,1.5944
1728527400000,1350,3,0,up,up,0.11,0.32,mv,mv,0.9765,2.0614
1728527700000,1355,3,0,up,up,0.02,0.19,nm,mv,0.1855,1.2013
1728528300000,1365,3,0,up,up,0.19,0.22,mv,mv,2.0077,1.3641
1728528600000,1370,3,0,dn,up,-0.02,0.1,nm,mv,0.2113,0.5833
1728528900000,1375,3,0,up,dn,0.05,-0.08,nm,nm,0.6642,0.4575
1728529200000,1380,3,0,up,dn,0.07,-0.12,mv,mv,1.0054,0.6711
1728529500000,1385,3,0,dn,dn,-0.2,-0.12,mv,mv,2.9814,0.7818
1728530100000,1395,3,0,up,dn,0.01,-0.1,nm,mv,0.0854,0.6416
1728530400000,1400,3,0,up,dn,0.07,-0.1,mv,mv,0.5976,0.6262
1728530700000,1405,3,0,dn,dn,-0.18,-0.12,mv,mv,1.92,0.7539
1728531000000,1410,3,0,up,up,0.01,0.09,nm,mv,0.0869,0.5688
1728531600000,1420,3,0,up,up,0.05,0.15,nm,mv,0.4492,0.948
1728531900000,1425,3,0,up,dn,0.03,0,nm,nm,0.277,0
1728532500000,1435,3,0,up,up,0.07,0.04,mv,nm,0.848,0.2474
1728533100000,5,3,0,dn,dn,-0.1,-0.03,mv,nm,1.1511,0.1847
1728533700000,15,3,0,up,dn,0.07,0,mv,nm,0.7794,0
1728534000000,20,3,0,dn,dn,0,-0.03,nm,nm,0,0.1925
1728534300000,25,3,0,dn,dn,-0.07,-0.12,mv,mv,1.1889,0.8412
1728534600000,30,3,0,up,dn,0.04,-0.05,nm,nm,0.6124,0.3497
1728534900000,35,3,0,dn,up,-0.09,0.01,mv,nm,1.3598,0.0729
1728535500000,45,3,0,dn,dn,0,0,nm,nm,0,0
1728536100000,55,3,0,up,dn,0.1,0,mv,nm,1.7732,0
1728536400000,60,4,0,dn,dn,-0.1,-0.05,mv,nm,1.5639,0.5067
1728537000000,70,4,0,dn,dn,0,-0.07,nm,nm,0,0.8653
1728537300000,75,4,0,up,dn,0.05,-0.15,nm,mv,0.7157,1.9935
1728537600000,80,4,0,dn,dn,-0.12,-0.06,mv,nm,1.6877,0.8054
1728537900000,85,4,0,dn,dn,-0.08,-0.1,mv,mv,1.0316,1.3889
1728538200000,90,4,0,up,dn,0.14,-0.09,mv,mv,1.7244,1.2093
1728538500000,95,4,0,dn,dn,-0.16,-0.19,mv,mv,1.7374,2.6076
1728538800000,100,4,0,dn,dn,-0.07,-0.27,mv,mv,0.6795,3.7056
1728539100000,105,4,0,up,dn,0.04,-0.26,nm,mv,0.3879,3.6598
1728539400000,110,4,0,dn,dn,-0.24,-0.37,mv,mv,2.3594,4.9597
1728539700000,115,4,0,dn,dn,-0.06,-0.21,nm,mv,0.4822,2.7334
1728540000000,120,4,0,dn,dn,-0.07,0,mv,nm,0.5638,0
1728540300000,125,4,0,dn,up,-0.08,0.09,mv,mv,0.9143,0.8584
1728540900000,135,4,0,up,up,0.15,0.22,mv,mv,1.8235,2.0734
1728541200000,140,4,0,up,up,0.02,0.12,nm,mv,0.1677,1.131
1728541500000,145,4,0,up,up,0.05,0.02,nm,nm,0.4268,0.1747
1728541800000,150,4,0,up,dn,0.05,-0.01,nm,nm,0.6102,0.0733
1728542700000,165,4,0,dn,up,-0.08,0.15,mv,mv,1.0215,1.0401
1728543000000,170,4,0,up,dn,0.02,-0.1,nm,mv,0.2491,0.6917
1728543600000,180,4,0,up,dn,0.21,-0.19,mv,mv,3.1104,1.3167
1728543900000,185,4,0,dn,dn,-0.33,-0.4,mv,mv,3.847,2.6216
1728544200000,190,4,0,dn,dn,-0.07,-0.21,mv,mv,0.4237,1.3755
1728544500000,195,4,0,dn,dn,0,-0.27,nm,mv,0,1.741
1728544800000,200,4,0,dn,dn,-0.14,-0.32,mv,mv,0.8731,1.8683
1728545100000,205,4,0,dn,dn,-0.13,-0.21,mv,mv,0.7914,1.2127
1728545400000,210,4,0,dn,dn,-0.05,-0.05,nm,nm,0.307,0.2817
1728546000000,220,4,0,dn,up,-0.03,0.15,nm,mv,0.2852,0.8161
1728546300000,225,4,0,up,up,0.03,0.19,nm,mv,0.5922,1.0311
1728546600000,230,4,0,up,dn,0.15,-0.15,mv,mv,2.385,0.8269
1728547200000,240,4,0,up,dn,0.01,-0.2,nm,mv,0.1013,1.0699
1728547500000,245,4,0,dn,dn,-0.31,-0.19,mv,mv,3.631,1.0323
1728547800000,250,4,0,up,up,0.1,0.4,mv,mv,0.7182,2.2004
1728548100000,255,4,0,up,up,0.02,0.35,nm,mv,0.1358,1.8996
1728548400000,260,4,0,up,up,0.28,0.2,mv,mv,1.9022,1.097
1728548700000,265,4,0,up,dn,0.05,-0.17,nm,mv,0.2759,0.8401
1728549000000,270,4,0,dn,dn,-0.13,-0.26,mv,mv,0.7429,1.1794
1728549300000,275,4,0,dn,dn,-0.09,-0.14,mv,mv,0.4878,0.6148
1728549600000,280,4,0,dn,dn,-0.04,-0.05,nm,nm,0.2989,0.2182
1728549900000,285,4,0,dn,dn,-0.01,-0.19,nm,mv,0.075,0.8338
1728550200000,290,4,0,dn,dn,0,-0.2,nm,mv,0,0.8762
1728550500000,295,4,0,dn,dn,-0.18,-0.13,mv,mv,3.0329,0.5731
1728550800000,300,4,0,dn,up,-0.02,0.11,nm,mv,0.3077,0.512
1728551100000,305,4,0,up,up,0.07,0.19,mv,mv,1.1225,0.886
1728551400000,310,4,0,up,up,0.06,0.12,nm,mv,0.7971,0.5735
1728551700000,315,4,0,up,up,0.06,0.3,nm,mv,0.7318,1.4858
1728552000000,320,4,0,dn,up,0,0.18,nm,mv,0,0.8872
1728552300000,325,4,0,up,up,0.24,0.24,mv,mv,2.7749,1.1727
1728552600000,330,4,0,dn,dn,-0.06,-0.22,nm,mv,0.7164,1.031
1728552900000,335,4,0,up,dn,0.06,0,nm,nm,0.6541,0
1728553200000,340,4,0,dn,dn,-0.22,-0.02,mv,nm,2.4004,0.0928
1728553500000,345,4,0,up,up,0.16,0.25,mv,mv,1.152,1.1538
1728553800000,350,4,0,up,up,0.04,0.13,nm,mv,0.2683,0.6184
1728554100000,355,4,0,up,up,0.05,0.03,nm,nm,0.3367,0.1567
1728554400000,360,4,0,up,dn,0.04,-0.04,nm,nm,0.3358,0.2185
1728554700000,365,4,0,dn,dn,-0.06,-0.25,nm,mv,0.5181,1.3911
1728555000000,370,4,0,dn,dn,-0.02,-0.02,nm,nm,0.1698,0.1146
1728555300000,375,4,0,dn,up,-0.17,0.02,mv,nm,2.4908,0.1236
1728555600000,380,4,0,up,up,0.17,0.17,mv,mv,2.1886,1.0001
1728556200000,390,4,0,up,dn,0.02,-0.3,nm,mv,0.1909,1.7712
1728556500000,395,4,0,dn,dn,-0.02,-0.22,nm,mv,0.1941,1.3658
1728556800000,400,4,0,dn,dn,-0.3,-0.3,mv,mv,2.9624,1.964
1728557100000,405,4,0,up,up,0.1,0.01,mv,nm,0.6744,0.0593
1728557400000,410,4,0,dn,dn,-0.1,-0.13,mv,mv,0.6284,0.7277
1728557700000,415,4,0,up,dn,0.01,-0.16,nm,mv,0.0662,0.845
1728558000000,420,4,0,dn,up,-0.04,0.09,nm,nm,0.3148,0.4806
1728558300000,425,4,0,dn,up,-0.13,0.14,mv,mv,1.0517,0.8038
1728558600000,430,4,0,up,up,0.26,0.31,mv,mv,2.0846,1.8326
1728558900000,435,4,0,up,up,0.01,0.17,nm,mv,0.0758,1.0742
1728559200000,440,4,0,up,up,0.04,0.17,nm,mv,0.3158,1.0714
1728559500000,445,4,0,up,up,0.12,0.15,mv,mv,1.0133,0.8469
1728559800000,450,4,0,up,dn,0.01,-0.07,nm,nm,0.0812,0.3843
1728560100000,455,4,0,up,up,0.02,0.12,nm,mv,0.1683,0.6789
1728560400000,460,4,0,dn,up,-0.1,0.16,mv,mv,1.1073,0.9004
1728560700000,465,4,0,up,up,0.2,0.4,mv,mv,3.1025,2.2477
1728561000000,470,4,0,up,up,0.06,0.46,nm,mv,0.6415,2.5493
1728561300000,475,4,0,up,up,0.14,0.27,mv,mv,1.4969,1.5526
1728561600000,480,4,0,up,up,0.26,0.1,mv,nm,2.7021,0.5146
1728561900000,485,4,0,dn,dn,-0.13,-0.27,mv,mv,1.0914,1.2466
1728562200000,490,4,0,dn,dn,-0.03,-0.43,nm,mv,0.2063,1.9504
1728562500000,495,4,0,dn,dn,-0.11,-0.99,mv,mv,0.824,4.9175
1728562800000,500,4,0,dn,dn,-0.29,-1.47,mv,mv,2.0976,7.139
1728563100000,505,4,0,dn,dn,-0.59,-1.21,mv,mv,3.2566,5.4707
1728563400000,510,4,0,dn,dn,-0.59,-0.44,mv,mv,2.2917,1.3298
1728563700000,515,4,0,dn,dn,-0.03,-0.08,nm,nm,0.1329,0.1679
1728564000000,520,4,0,up,dn,0.18,-0.05,mv,nm,0.7496,0.0916
1728564300000,525,4,1,dn,up,-0.23,0.22,mv,mv,0.8091,0.4008
1728564600000,530,4,1,dn,up,0,0.17,nm,nm,0,0.3119
1728564900000,535,4,1,up,up,0.45,0.15,mv,nm,1.5318,0.2807
1728565200000,540,4,1,dn,dn,-0.28,-0.22,mv,mv,0.865,0.4102
1728565500000,545,4,1,dn,up,-0.02,0.04,nm,nm,0.081,0.0746
1728565800000,550,4,1,up,up,0.08,0.33,nm,mv,0.3244,0.6153
1728566100000,555,4,1,dn,up,-0.02,0.23,nm,mv,0.0839,0.4291
1728566400000,560,4,1,up,dn,0.27,-0.2,mv,nm,1.2482,0.3746
1728566700000,565,4,1,dn,dn,-0.02,-0.46,nm,mv,0.0863,0.85
1728567000000,570,4,1,dn,dn,-0.45,-1.05,mv,mv,2.7653,1.9714
1728567300000,575,4,1,up,up,0.01,0.2,nm,nm,0.0464,0.3924
1728567600000,580,4,1,dn,up,-0.61,0.08,mv,nm,2.8243,0.1605
1728567900000,585,4,1,up,up,0.8,1.17,mv,mv,2.6758,2.2408
1728568200000,590,4,1,dn,up,-0.11,0.71,nm,mv,0.2374,1.3259
1728568500000,595,4,1,up,up,0.48,0.8,mv,mv,1.0719,1.479
1728568800000,600,4,1,up,up,0.34,0.18,mv,nm,0.6905,0.2987
1728569100000,605,4,1,dn,dn,-0.02,-0.1748,nm,nm,0.0441,0.3239
1728569400000,610,4,1,dn,dn,-0.14,-0.24,nm,nm,0.3078,0.4919
1728569700000,615,4,1,dn,dn,-0.0148,-0.2501,nm,nm,0.0429,0.531
1728570000000,620,4,1,dn,dn,-0.0852,-0.2052,nm,nm,0.363,0.4332
1728570300000,625,4,1,dn,up,-0.1501,0.05,nm,nm,0.6487,0.1043
1728570600000,630,4,1,up,dn,0.0301,-0.0099,nm,nm,0.1816,0.0204
1728570900000,635,4,1,up,dn,0.17,-0.47,mv,mv,2.5414,0.9608
1728571200000,640,4,1,dn,dn,-0.21,-0.56,mv,mv,1.8987,1.1459
1728571500000,645,4,1,dn,dn,-0.43,-0.29,mv,mv,3.4604,0.5986
1728571800000,650,4,1,up,up,0.08,0.59,nm,mv,0.425,1.1803
1728572100000,655,4,1,up,up,0.06,0.9099,nm,mv,0.2973,1.7757
1728572400000,660,4,1,up,up,0.45,0.78,mv,mv,2.1879,1.5214
1728572700000,665,4,1,up,up,0.3999,0.28,mv,mv,1.4319,0.5277
1728573000000,670,4,1,dn,dn,-0.0699,-0.0559,nm,nm,0.2246,0.1005
1728573300000,675,4,1,dn,up,-0.05,0.0699,nm,nm,0.1695,0.1383
1728573600000,680,4,1,up,up,0.064,0.24,nm,nm,0.3113,0.4745
1728573900000,685,4,1,up,up,0.0559,0.136,nm,nm,0.2707,0.2675
1728574200000,690,4,1,up,up,0.1201,0.1001,nm,nm,0.5807,0.2234
1728574500000,695,4,1,dn,up,-0.04,0.12,nm,nm,0.2583,0.2818
1728574800000,700,4,1,up,up,0.02,0.53,nm,mv,0.2849,1.3584
1728575100000,705,4,1,up,up,0.14,0.4799,nm,mv,2.3482,1.2332
1728575400000,710,4,1,up,up,0.37,0.55,mv,mv,6.1603,1.4266
1728575700000,715,4,1,dn,up,-0.0301,0.42,nm,mv,0.2307,1.0719
1728576000000,720,4,1,up,up,0.2101,0.5651,mv,mv,1.4997,1.4478
1728576300000,725,4,1,up,up,0.24,0.205,mv,nm,1.6385,0.525
1728576600000,730,4,1,up,dn,0.115,-0.2106,nm,nm,0.8527,0.5369
1728576900000,735,4,1,dn,dn,-0.15,-0.495,nm,mv,1.2222,1.2492
1728577200000,740,4,1,dn,dn,-0.1756,-0.335,mv,mv,1.0131,0.9387
1728577500000,745,4,1,dn,dn,-0.1694,-0.8894,mv,mv,1.0313,2.7973
1728577800000,750,4,1,up,dn,0.01,-0.915,nm,mv,0.0553,2.6778
1728578100000,755,4,1,dn,dn,-0.73,-0.67,mv,mv,4.6148,1.8527
1728578400000,760,4,1,dn,dn,-0.195,-0.06,mv,nm,0.7313,0.1471
1728578700000,765,4,1,up,up,0.255,0.025,mv,nm,1.1012,0.0564
