FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728579000000,770,4,1,dn,dn,-0.12,-0.8101,nm,mv,0.4048,1.7321
1728579300000,775,4,1,dn,dn,-0.11,-0.59,nm,mv,0.3705,1.2614
1728579600000,780,4,1,dn,dn,-0.5801,-0.16,mv,nm,1.9508,0.3423
1728579900000,785,4,1,up,up,0.1001,0.9601,nm,mv,0.308,1.9318
1728580200000,790,4,1,up,up,0.32,0.74,mv,mv,1.2307,1.4566
1728580500000,795,4,1,up,up,0.54,0.59,mv,mv,1.8043,1.1671
1728580800000,800,4,1,dn,dn,-0.12,-0.15,nm,nm,0.3364,0.2671
1728581100000,805,4,1,up,dn,0.17,0,mv,nm,0.4766,0
1728581400000,810,4,1,dn,dn,-0.2,-0.705,mv,mv,0.5646,1.2105
1728581700000,815,4,1,up,dn,0.03,-0.68,nm,mv,0.1195,1.2068
1728582000000,820,4,1,dn,dn,-0.535,-0.15,mv,nm,2.1067,0.2727
1728582300000,825,4,1,dn,dn,-0.175,-0.155,mv,nm,0.5277,0.2877
1728582600000,830,4,1,up,up,0.56,0.06,mv,nm,2.5639,0.111
1728582900000,835,4,1,dn,dn,-0.54,-0.6,mv,mv,1.5849,1.1093
1728583200000,840,4,1,up,dn,0.04,-0.12,nm,nm,0.1069,0.2232
1728583500000,845,4,1,dn,dn,-0.1,-0.23,nm,nm,0.2641,0.4256
1728583800000,850,4,1,dn,dn,-0.06,-0.24,nm,nm,0.1604,0.4583
1728584100000,855,4,1,dn,dn,-0.07,-0.14,nm,nm,0.2146,0.2842
1728584400000,860,4,1,dn,dn,-0.11,-0.27,nm,nm,0.3421,0.567
1728584700000,865,4,1,up,dn,0.04,-0.36,nm,mv,0.2158,0.755
1728585000000,870,4,1,dn,dn,-0.2,-0.2009,mv,nm,3.2636,0.4225
1728585300000,875,4,1,dn,dn,-0.2,-0.06,mv,nm,2.8036,0.1339
1728585600000,880,4,1,up,up,0.1991,0.28,mv,mv,2.3741,0.6407
1728585900000,885,4,1,dn,dn,-0.0591,-0.2191,nm,nm,0.4199,0.5008
1728586200000,890,4,1,up,dn,0.14,-0.18,nm,nm,0.9954,0.5055
1728586500000,895,4,1,dn,dn,-0.3,-0.24,mv,nm,1.9414,0.7891
1728586800000,900,4,1,dn,up,-0.02,0.28,nm,mv,0.1086,1.161
1728587100000,905,4,1,up,up,0.08,0.32,nm,mv,0.4574,1.3289
1728587400000,910,4,1,up,up,0.22,0.335,mv,mv,1.3503,1.4268
1728587700000,915,4,1,up,up,0.02,0.17,nm,nm,0.1196,0.7284
1728588000000,920,4,1,up,up,0.095,0.26,nm,mv,0.5783,1.148
1728588300000,925,4,1,up,up,0.055,0.245,nm,nm,0.3443,0.9823
1728588600000,930,4,1,up,up,0.11,0.4,nm,mv,1.4634,1.5612
1728588900000,935,4,1,up,up,0.08,0.78,nm,mv,1.2842,2.9309
1728589200000,940,4,1,up,up,0.21,0.46,mv,mv,3.3711,1.9052
1728589500000,945,4,0,up,up,0.49,0.26,mv,mv,8.3023,1.0064
1728589800000,950,4,0,dn,dn,-0.24,-0.3705,mv,mv,1.6031,1.2116
1728590100000,955,4,0,up,dn,0.01,-0.11,nm,nm,0.0463,0.3559
1728590400000,960,4,0,dn,dn,-0.1405,0,nm,nm,0.6415,0
1728590700000,965,4,0,up,up,0.0205,0.1613,nm,nm,0.0861,0.5151
1728591000000,970,4,0,up,up,0.12,0.3,nm,mv,0.5029,1.0112
1728591300000,975,4,0,up,up,0.0208,0.25,nm,mv,0.0899,0.8695
1728591600000,980,4,0,up,up,0.1592,0.2792,mv,mv,1.3344,0.9859
1728591900000,985,4,0,up,up,0.07,0.13,nm,nm,0.735,0.4582
1728592200000,990,4,0,up,up,0.05,0.09,nm,nm,0.5231,0.3346
1728592500000,995,4,0,up,dn,0.01,-0.04,nm,nm,0.1958,0.1571
1728592800000,1000,4,0,up,dn,0.03,-0.11,nm,nm,0.5659,0.4756
1728593100000,1005,4,0,dn,dn,-0.08,-0.18,nm,nm,1.6048,0.7721
1728593400000,1010,4,0,dn,up,-0.06,0.05,nm,nm,0.8401,0.2091
1728593700000,1015,4,0,dn,up,-0.04,0.04,nm,nm,0.7236,0.1621
1728594000000,1020,4,0,up,up,0.15,0.0149,mv,nm,3.1334,0.0573
1728594300000,1025,4,0,dn,dn,-0.07,-0.16,nm,nm,0.9154,0.6164
1728594600000,1030,4,0,dn,dn,-0.0651,-0.0693,nm,nm,0.8066,0.2671
1728595200000,1040,4,0,dn,dn,-0.0249,-0.0049,nm,nm,0.3101,0.0194
1728595500000,1045,4,0,up,dn,0.0207,0,nm,nm,0.2693,0
1728595800000,1050,4,0,dn,up,-0.0007,0.0108,nm,nm,0.0093,0.061
1728596100000,1055,4,0,dn,dn,-0.02,-0.13,nm,nm,0.271,0.7741
1728596400000,1060,4,0,up,dn,0.0315,-0.13,nm,nm,0.9705,0.9302
1728596700000,1065,4,0,dn,dn,-0.1415,-0.0815,mv,nm,4.4346,0.6018
1728597000000,1070,4,0,dn,up,-0.02,0.05,nm,nm,0.3515,0.355
1728597300000,1075,4,0,up,up,0.08,0.15,nm,mv,1.4059,1.0552
1728597600000,1080,4,0,dn,up,-0.01,0.07,nm,nm,0.148,0.5546
1728598200000,1090,4,0,up,up,0.08,0.14,mv,nm,1.1871,1.256
1728598500000,1095,4,0,dn,up,0,0.07,nm,nm,0,0.7338
1728598800000,1100,4,0,up,up,0.06,0.0725,nm,nm,0.8054,0.7965
1728599100000,1105,4,0,up,up,0.01,0.02,nm,nm,0.2348,0.2102
1728599400000,1110,4,0,up,up,0.0025,0.03,nm,nm,0.0663,0.3086
1728599700000,1115,4,0,up,dn,0.0075,-0.0525,nm,nm,0.2224,0.5452
1728600000000,1120,4,0,up,dn,0.02,-0.04,nm,nm,0.638,0.4625
1728600300000,1125,4,0,dn,up,-0.08,0.12,mv,nm,3.9225,1.3945
1728600600000,1130,4,0,up,up,0.02,0.37,nm,mv,0.4782,4.2737
1728600900000,1135,4,0,up,up,0.18,0.3,mv,mv,5.1619,3.4497
1728601200000,1140,4,0,up,up,0.17,0.23,mv,mv,2.1974,2.7905
1728601500000,1145,4,0,dn,up,-0.05,0.15,nm,mv,0.5384,1.3193
1728601800000,1150,4,0,up,up,0.11,0.14,mv,mv,1.1025,1.0936
1728602100000,1155,4,0,up,up,0.09,0.05,mv,nm,0.8833,0.3749
1728602400000,1160,4,0,dn,dn,-0.06,0,nm,nm,0.741,0
1728602700000,1165,4,0,up,up,0.02,0.01,nm,nm,0.2083,0.08
1728603000000,1170,4,0,up,dn,0.04,0,nm,nm,0.4751,0
1728603300000,1175,4,0,dn,dn,-0.05,-0.08,nm,nm,0.7817,0.7409
1728603600000,1180,4,0,up,dn,0.01,0,nm,nm,0.1563,0
1728603900000,1185,4,0,dn,up,-0.04,0.42,nm,mv,0.7774,3.7784
1728604200000,1190,4,0,up,up,0.03,0.49,nm,mv,0.7863,4.1523
1728604500000,1195,4,0,up,up,0.43,0.26,mv,mv,12.5148,2.1897
1728604800000,1200,4,0,up,dn,0.03,-0.11,nm,mv,0.1825,0.7731
1728605100000,1205,4,0,dn,dn,-0.2,-0.18,mv,mv,1.2139,1.0706
1728605400000,1210,4,0,up,up,0.06,0.07,mv,nm,0.3154,0.4137
1728605700000,1215,4,0,dn,dn,-0.04,-0.11,nm,mv,0.2109,0.6221
1728606000000,1220,4,0,up,dn,0.05,-0.09,nm,mv,0.2636,0.4836
1728606300000,1225,4,0,dn,dn,-0.12,-0.01,mv,nm,0.6334,0.0548
1728606600000,1230,4,0,dn,up,-0.02,0.02,nm,nm,0.209,0.1051
1728606900000,1235,4,0,up,up,0.13,0.04,mv,nm,1.4191,0.2165
1728607200000,1240,4,0,dn,dn,-0.09,-0.22,mv,mv,1.1192,1.2337
1728607500000,1245,4,0,dn,dn,0,-0.03,nm,nm,0,0.1722
1728607800000,1250,4,0,dn,up,-0.13,0.06,mv,nm,1.556,0.3473
1728608100000,1255,4,0,up,up,0.1,0.21,mv,mv,1.1194,1.1543
1728608700000,1265,4,0,up,up,0.09,0.03,mv,nm,0.9641,0.1645
1728609000000,1270,4,0,up,dn,0.02,-0.16,nm,mv,0.2028,0.8771
1728609600000,1280,4,0,dn,dn,-0.08,-0.17,mv,mv,0.9397,0.9096
1728610500000,1295,4,0,dn,dn,-0.1,-0.17,mv,mv,1.1981,0.9107
1728610800000,1300,4,0,up,up,0.01,0.1,nm,mv,0.1094,0.5251
1728611100000,1305,4,0,dn,up,-0.08,0.17,mv,mv,1.0515,0.8663
1728612000000,1320,4,0,up,dn,0.17,-0.01,mv,nm,2.4826,0.0567
1728612300000,1325,4,0,up,dn,0.08,-0.22,mv,mv,0.8627,1.653
1728612900000,1335,4,0,dn,dn,-0.26,-0.16,mv,mv,2.6399,1.2942
1728613800000,1350,4,0,dn,dn,-0.04,-0.02,nm,nm,0.2902,0.1637
1728614400000,1360,4,0,up,up,0.14,0.24,mv,mv,1.0406,1.9155
1728615000000,1370,4,0,dn,up,-0.12,0.08,mv,nm,0.8137,0.6327
1728615900000,1385,4,0,up,up,0.22,0.13,mv,mv,1.4488,1.0371
1728616200000,1390,4,0,dn,dn,-0.02,-0.16,nm,mv,0.1233,1.1484
1728616500000,1395,4,0,dn,dn,-0.07,-0.2,mv,mv,0.4413,1.4177
1728616800000,1400,4,0,dn,up,-0.07,0.01,mv,nm,0.5804,0.0691
1728617100000,1405,4,0,dn,up,-0.06,0.12,nm,mv,0.4858,0.8088
1728617400000,1410,4,0,up,up,0.14,0.04,mv,nm,1.2589,0.2723
1728617700000,1415,4,0,up,dn,0.04,-0.02,nm,nm,0.3496,0.1361
1728618000000,1420,4,0,dn,up,-0.14,0.02,mv,nm,1.8401,0.134
1728618300000,1425,4,0,up,dn,0.08,-0.01,mv,nm,0.8769,0.0714
1728618600000,1430,4,0,up,dn,0.08,-0.12,mv,mv,0.8304,0.8594
1728618900000,1435,4,0,dn,dn,-0.17,-0.01,mv,nm,1.7931,0.0736
1728619200000,0,4,0,dn,dn,-0.03,-0.03,nm,nm,0.2561,0.2302
1728619500000,5,4,0,up,dn,0.19,-0.03,mv,nm,1.8916,0.2358
1728619800000,10,4,0,dn,dn,-0.19,-0.24,mv,mv,1.4845,1.9222
1728620100000,15,4,0,dn,dn,-0.03,-0.05,nm,nm,0.2171,0.4262
1728620400000,20,4,0,dn,up,-0.02,0.03,nm,nm,0.1508,0.2557
1728621300000,35,4,0,dn,dn,0,-0.2,nm,mv,0,1.6764
1728621600000,40,4,0,up,dn,0.05,-0.06,nm,nm,0.4523,0.5231
1728621900000,45,4,0,dn,dn,-0.25,-0.3,mv,mv,2.2213,2.6058
1728622500000,55,4,0,up,dn,0.14,-0.08,mv,nm,1.2949,0.7581
1728622800000,60,5,0,dn,dn,-0.19,-0.34,mv,mv,1.6069,3.3393
1728623400000,70,5,0,dn,dn,-0.03,-0.19,nm,mv,0.2226,1.7501
1728624000000,80,5,0,dn,up,-0.12,0.04,mv,nm,0.8922,0.3763
1728624300000,85,5,0,dn,up,-0.04,0.15,nm,mv,0.2963,1.2474
1728624600000,90,5,0,up,up,0.2,0.04,mv,nm,1.5887,0.3291
1728626100000,115,5,0,dn,dn,-0.01,-0.08,nm,mv,0.0731,0.6934
1728626400000,120,5,0,dn,dn,-0.15,0,mv,nm,1.2451,0
1728627000000,130,5,0,up,dn,0.08,-0.04,mv,nm,0.712,0.3155
1728627900000,145,5,0,up,dn,0.07,-0.18,mv,mv,0.589,1.4445
1728628200000,150,5,0,dn,dn,-0.19,-0.23,mv,mv,1.7375,1.8407
1728628500000,155,5,0,dn,dn,-0.06,-0.21,nm,mv,0.4431,1.6809
1728628800000,160,5,0,up,up,0.02,0.03,nm,nm,0.1962,0.2382
1728629700000,175,5,0,dn,dn,-0.17,-0.14,mv,mv,1.6323,1.0835
1728630000000,180,5,0,up,dn,0.18,-0.23,mv,mv,1.6679,1.762
1728630300000,185,5,0,dn,dn,-0.15,-0.79,mv,mv,1.1474,6.0773
1728630600000,190,5,0,dn,dn,-0.26,-0.37,mv,mv,2.0031,2.8466
1728630900000,195,5,0,dn,dn,-0.38,-0.12,mv,mv,2.6526,0.9272
1728631200000,200,5,0,up,up,0.27,0.28,mv,mv,1.4791,1.3867
1728631500000,205,5,0,dn,up,-0.01,0.2,nm,mv,0.0429,0.9658
1728632400000,220,5,0,up,up,0.02,0.22,nm,mv,0.0867,1.0757
1728632700000,225,5,0,up,dn,0.19,-0.03,mv,nm,0.9048,0.1322
1728633000000,230,5,0,up,dn,0.01,-0.35,nm,mv,0.0435,1.5013
1728633600000,240,5,0,dn,dn,-0.23,-0.29,mv,mv,1.1215,1.1922
1728633900000,245,5,0,dn,up,-0.13,0.14,mv,mv,0.8165,0.5788
1728634200000,250,5,0,up,up,0.07,0.21,nm,mv,0.5349,0.8671
1728634500000,255,5,0,up,up,0.2,0.19,mv,mv,1.4739,0.7834
1728634800000,260,5,0,dn,dn,-0.06,-0.16,nm,mv,0.3809,0.6396
1728635100000,265,5,0,up,dn,0.05,-0.51,nm,mv,0.3609,1.9612
1728635400000,270,5,0,dn,dn,-0.15,-0.5,mv,mv,1.0645,1.8624
1728636000000,280,5,0,dn,dn,-0.41,-0.44,mv,mv,3.3415,1.6409
1728636300000,285,5,0,up,up,0.06,0.29,nm,mv,0.3087,1.0233
1728636600000,290,5,0,dn,up,-0.09,0.37,mv,mv,0.4655,1.247
1728636900000,295,5,0,up,up,0.32,0.42,mv,mv,2.0347,1.3875
1728637200000,300,5,0,up,dn,0.14,-0.15,mv,mv,0.627,0.4702
1728637500000,305,5,0,dn,dn,-0.04,-0.26,nm,mv,0.1728,0.771
1728637800000,310,5,0,dn,dn,-0.25,-0.2,mv,mv,1.1119,0.6431
1728638100000,315,5,0,up,up,0.03,0.11,nm,nm,0.1666,0.365
1728638400000,320,5,0,up,up,0.02,0.02,nm,nm,0.1115,0.0654
1728638700000,325,5,0,up,dn,0.06,-0.1,nm,nm,0.3471,0.3341
1728639000000,330,5,0,dn,dn,-0.06,-0.26,nm,mv,0.4945,0.8788
1728639900000,345,5,0,dn,dn,-0.1,-0.08,mv,nm,0.9759,0.2767
1728640200000,350,5,0,dn,up,-0.1,0.16,mv,mv,0.9535,0.5535
1728640500000,355,5,0,up,up,0.12,0.51,mv,mv,1.8684,1.79
1728640800000,360,5,0,up,up,0.14,0.33,mv,mv,1.6854,1.1803
1728641400000,370,5,0,up,up,0.25,0.39,mv,mv,2.4876,1.3909
1728641700000,375,5,0,dn,dn,-0.06,-0.05,nm,nm,0.4438,0.1649
1728642000000,380,5,0,up,up,0.2,0.15,mv,nm,1.4792,0.4829
1728642300000,385,5,0,dn,up,-0.19,0.17,mv,mv,1.4741,0.5269
1728642600000,390,5,0,up,up,0.14,0.49,mv,mv,0.9135,1.6438
1728643500000,405,5,0,up,up,0.22,0.35,mv,mv,1.4251,1.2984
1728643800000,410,5,0,up,up,0.13,0.05,mv,nm,0.8013,0.208
1728644100000,415,5,0,dn,dn,0,-0.08,nm,nm,0,0.316
1728644400000,420,5,0,dn,dn,-0.08,-0.24,nm,mv,0.5673,0.952
1728644700000,425,5,0,dn,dn,0,-0.17,nm,mv,0,0.7057
1728645000000,430,5,0,dn,dn,-0.16,-0.22,mv,mv,1.5579,0.9262
1728645300000,435,5,0,dn,dn,-0.01,-0.13,nm,nm,0.0794,0.551
1728645600000,440,5,0,dn,dn,-0.05,-0.03,nm,nm,0.5674,0.1282
1728645900000,445,5,0,dn,up,-0.07,0.05,nm,nm,1.2247,0.2042
1728646200000,450,5,0,up,up,0.09,0.12,nm,nm,1.7068,0.4814
1728646500000,455,5,0,up,dn,0.03,-0.11,nm,nm,0.3954,0.4452
1728646800000,460,5,0,dn,dn,0,-0.12,nm,nm,0,0.5136
1728647100000,465,5,0,dn,dn,-0.14,-0.11,mv,nm,2.671,0.4784
1728647400000,470,5,0,up,up,0.02,0.54,nm,mv,0.2708,2.3031
1728647700000,475,5,0,up,up,0.01,0.5397,nm,mv,0.1347,2.5098
1728648000000,480,5,0,up,up,0.51,0.45,mv,mv,7.3253,2.174
1728648300000,485,5,0,up,dn,0.0197,-0.06,nm,nm,0.0965,0.2682
1728648600000,490,5,0,dn,dn,-0.0797,-0.1297,nm,nm,0.3895,0.5183
1728648900000,495,5,0,dn,up,0,0.56,nm,mv,0,2.1161
1728649200000,500,5,0,dn,dn,-0.05,-0.21,nm,mv,0.256,0.79
1728649500000,505,5,0,up,up,0.61,0.21,mv,mv,3.041,0.8426
1728649800000,510,5,0,dn,dn,-0.77,-0.55,mv,mv,2.747,2.0541
1728650100000,515,5,0,up,dn,0.37,0,mv,nm,0.924,0
1728650400000,520,5,0,dn,dn,-0.15,-0.31,mv,mv,0.3488,1.125
1728650700000,525,5,1,dn,dn,-0.22,-0.05,mv,nm,0.5076,0.1657
1728651000000,530,5,1,up,up,0.06,0.17,nm,mv,0.136,0.5709
1728651300000,535,5,1,up,dn,0.11,-0.06,nm,nm,0.2486,0.1981
1728651600000,540,5,1,dn,dn,0,-0.14,nm,nm,0,0.4652
1728651900000,545,5,1,dn,dn,-0.17,-0.03,mv,nm,0.8905,0.0994
1728652200000,550,5,1,up,dn,0.03,-0.1,nm,nm,0.2414,0.3302
1728652500000,555,5,1,up,up,0.11,0.81,nm,mv,0.9089,2.6529
1728652800000,560,5,1,dn,up,-0.24,0.38,mv,mv,2.522,1.2509
1728653100000,565,5,1,up,up,0.94,0.795,mv,mv,7.0281,2.6218
1728653400000,570,5,1,dn,dn,-0.32,-0.06,mv,nm,0.8225,0.1725
1728653700000,575,5,1,up,up,0.175,0.585,mv,mv,0.4154,1.7297
1728654000000,580,5,1,up,up,0.085,0.565,nm,mv,0.2075,1.5623
1728654300000,585,5,1,up,up,0.325,0.58,mv,mv,0.7962,1.6445
1728654600000,590,5,1,up,up,0.155,1.455,mv,mv,0.3738,3.9304
1728654900000,595,5,1,up,up,0.1,1.65,nm,mv,0.2664,4.3431
1728655200000,600,5,1,up,up,1.2,1.96,mv,mv,6.0656,5.1422
1728655500000,605,5,1,up,up,0.35,0.705,mv,mv,0.8919,1.4852
1728655800000,610,5,1,up,up,0.41,0.74,mv,mv,1.0635,1.2883
1728656100000,615,5,1,dn,up,-0.055,0.42,nm,mv,0.1511,0.6489
1728656400000,620,5,1,up,up,0.385,0.415,mv,mv,0.9478,0.6486
1728656700000,625,5,1,up,dn,0.09,-0.43,nm,mv,0.2274,0.7038
1728657000000,630,5,1,dn,dn,-0.06,-0.69,nm,mv,0.1511,1.1607
1728657300000,635,5,1,dn,dn,-0.46,-0.865,mv,mv,2.2788,1.4718
1728657600000,640,5,1,dn,dn,-0.17,-0.27,nm,nm,0.5738,0.4383
1728657900000,645,5,1,dn,up,-0.235,0.08,mv,nm,0.9202,0.1208
1728658200000,650,5,1,up,up,0.135,0.525,nm,mv,0.5091,0.7222
1728658500000,655,5,1,up,up,0.18,0.41,nm,mv,0.8926,0.5573
1728658800000,660,5,1,up,dn,0.21,-0.17,mv,nm,0.9586,0.2307
1728659100000,665,5,1,up,dn,0.02,-0.39,nm,mv,0.0804,0.5293
1728659400000,670,5,1,dn,dn,-0.4,-0.31,mv,nm,2.3356,0.4234
1728659700000,675,5,1,dn,up,-0.01,0.42,nm,mv,0.0441,0.5701
1728660000000,680,5,1,up,up,0.1,0.41,nm,mv,0.4878,0.5405
1728660300000,685,5,1,up,up,0.33,0.31,mv,nm,1.632,0.4013
1728660600000,690,5,1,dn,dn,-0.02,-0.19,nm,nm,0.0876,0.2466
1728660900000,695,5,1,dn,dn,0,-0.04,nm,nm,0,0.0556
1728661200000,700,5,1,dn,up,-0.17,0.15,nm,nm,0.7878,0.2357
1728661500000,705,5,1,up,up,0.13,0.22,nm,nm,0.8526,0.4661
1728661800000,710,5,1,up,dn,0.19,-0.2,mv,nm,1.2338,0.4487
1728662100000,715,5,1,dn,dn,-0.1,-0.65,nm,mv,0.6203,1.5775
1728662400000,720,5,1,dn,dn,-0.29,-0.6599,mv,mv,2.3401,1.6381
1728662700000,725,5,1,dn,dn,-0.26,-0.42,mv,mv,1.5612,1.0766
1728663000000,730,5,1,dn,dn,-0.1099,-0.24,nm,nm,0.5991,0.5929
1728663300000,735,5,1,dn,dn,-0.0501,-0.0201,nm,nm,0.2782,0.05
1728663600000,740,5,1,dn,dn,-0.08,-0.21,nm,nm,0.5088,0.5763
1728663900000,745,5,1,up,dn,0.11,-0.25,nm,nm,1.197,0.6879
1728664200000,750,5,1,dn,dn,-0.24,-0.4866,mv,mv,1.7912,1.3431
1728664500000,755,5,1,dn,dn,-0.12,-0.39,nm,mv,0.9684,1.1607
1728664800000,760,5,1,dn,up,-0.1266,0.36,nm,mv,1.2157,1.1427
1728665100000,765,5,1,dn,up,-0.1434,0.3276,nm,nm,1.3647,1.0057
1728665400000,770,5,1,up,up,0.63,0.43,mv,mv,5.9578,1.32
1728665700000,775,5,1,dn,dn,-0.159,-0.28,nm,nm,0.5424,0.818
1728666000000,780,5,1,dn,dn,-0.041,-0.211,nm,nm,0.1384,0.6299
1728666300000,785,5,1,dn,up,-0.08,0.07,nm,nm,0.2845,0.2079
1728666600000,790,5,1,dn,up,-0.09,0.2899,nm,nm,0.323,0.8981
1728666900000,795,5,1,up,up,0.24,0.28,mv,nm,0.8699,0.8668
1728667200000,800,5,1,up,up,0.1399,0.25,nm,nm,0.5084,0.767
1728667500000,805,5,1,dn,up,-0.0999,0.3401,nm,mv,0.7105,1.0175
1728667800000,810,5,1,up,up,0.21,0.445,mv,mv,1.6064,1.3166
1728668100000,815,5,1,up,up,0.23,0.31,mv,nm,1.5705,0.8907
1728668400000,820,5,1,up,dn,0.005,-0.07,nm,nm,0.0345,0.209
1728668700000,825,5,1,up,up,0.075,0.055,nm,nm,0.5912,0.1733
1728669000000,830,5,1,dn,up,-0.15,0.11,nm,nm,1.2996,0.36
1728669300000,835,5,1,up,up,0.13,0.44,nm,mv,0.9081,1.4725
1728669600000,840,5,1,up,up,0.13,0.49,nm,mv,1.0051,1.6437
1728669900000,845,5,1,up,up,0.18,0.2101,mv,nm,1.5083,0.7237
1728670200000,850,5,1,up,dn,0.18,-0.12,mv,nm,1.6485,0.4156
1728670500000,855,5,1,dn,dn,-0.1499,-0.26,mv,mv,1.3213,1.005
1728670800000,860,5,1,dn,dn,-0.1501,-0.4501,mv,mv,1.0338,2.059
1728671100000,865,5,1,up,dn,0.04,-0.1,nm,nm,0.2754,0.4382
1728671400000,870,5,1,dn,dn,-0.34,-0.09,mv,nm,2.4094,0.3644
1728671700000,875,5,1,up,up,0.2,0.29,mv,mv,1.0507,1.061
1728672000000,880,5,1,up,up,0.05,0.34,nm,mv,0.2573,1.2972
1728672300000,885,5,1,up,up,0.04,0.3,nm,mv,0.2282,1.176
1728672600000,890,5,1,up,up,0.25,0.54,mv,mv,1.4452,2.0966
1728672900000,895,5,1,up,up,0.01,0.47,nm,mv,0.0529,1.8113
1728673200000,900,5,1,up,up,0.28,0.42,mv,mv,1.4793,1.6145
1728673500000,905,5,1,up,up,0.18,0.14,mv,nm,1.6631,0.5089
1728673800000,910,5,1,dn,dn,-0.04,-0.1105,nm,nm,0.3753,0.3925
1728674100000,915,5,1,dn,up,0,0.055,nm,nm,0,0.1963
1728674400000,920,5,1,dn,dn,-0.0705,-0.1,nm,nm,0.5518,0.36
1728674700000,925,5,1,up,dn,0.1255,-0.1488,mv,nm,0.9925,0.5319
1728675000000,930,5,1,dn,dn,-0.155,-0.235,mv,mv,1.2285,0.84
1728675300000,935,5,1,dn,dn,-0.1193,-0.14,mv,nm,1.0431,0.4905
1728675600000,940,5,1,up,dn,0.0393,-0.3607,nm,mv,0.4332,1.2766
1728675900000,945,5,0,dn,dn,-0.06,-0.55,nm,mv,0.626,1.9906
1728676200000,950,5,0,dn,dn,-0.34,-0.58,mv,mv,3.5667,2.0891
1728676500000,955,5,0,dn,dn,-0.15,-0.37,mv,mv,1.0133,1.2727
1728676800000,960,5,0,dn,dn,-0.09,-0.24,nm,mv,0.7853,0.7654
1728677100000,965,5,0,dn,dn,-0.13,-0.1,mv,nm,1.1317,0.3073
1728677400000,970,5,0,dn,dn,-0.02,-0.08,nm,nm,0.174,0.238
1728677700000,975,5,0,up,dn,0.05,-0.17,nm,nm,0.4876,0.5002
1728678000000,980,5,0,dn,dn,-0.11,-0.1,mv,nm,0.9035,0.3011
1728678300000,985,5,0,dn,dn,-0.11,-0.03,mv,nm,1.5891,0.094
1728678600000,990,5,0,up,up,0.12,0.02,mv,nm,1.8941,0.065
1728678900000,995,5,0,dn,dn,-0.04,-0.07,nm,nm,0.4308,0.2616
1728679200000,1000,5,0,dn,dn,-0.06,-0.08,nm,nm,0.7251,0.3514
1728679500000,1005,5,0,up,up,0.03,0.02,nm,nm,0.3562,0.1071
1728679800000,1010,5,0,dn,up,-0.05,0.2,nm,mv,0.6133,1.1563
1728680100000,1015,5,0,up,up,0.04,0.21,nm,mv,0.5387,1.2081
1728680400000,1020,5,0,up,up,0.21,0.04,mv,nm,3.2976,0.2335
1728680700000,1025,5,0,dn,dn,-0.04,-0.13,nm,nm,0.4318,0.6769
1728681000000,1030,5,0,dn,dn,-0.13,0,mv,nm,1.4034,0
1728681300000,1035,5,0,up,dn,0.04,-0.02,nm,nm,0.3785,0.0936
1728681600000,1040,5,0,up,dn,0.09,-0.41,mv,mv,0.8486,1.9184
1728681900000,1045,5,0,dn,dn,-0.15,-0.58,mv,mv,1.4243,2.7865
1728682200000,1050,5,0,dn,dn,-0.35,-0.638,mv,mv,2.7854,3.5526
1728682500000,1055,5,0,dn,dn,-0.08,-0.29,nm,mv,0.5551,1.8579
1728682800000,1060,5,0,dn,dn,-0.208,-0.3,mv,mv,1.4591,1.6363
1728683100000,1065,5,0,dn,dn,-0.002,-0.332,nm,mv,0.0135,1.5028
1728683400000,1070,5,0,dn,dn,-0.09,-0.01,mv,nm,0.6335,0.0445
1728683700000,1075,5,0,dn,up,-0.24,0.14,mv,nm,2.1655,0.6128
1728684000000,1080,5,0,up,up,0.32,0.34,mv,mv,2.7532,1.4591
